n,t
119937,0.010203753
120065,0.010550516
120193,0.010540066
120321,0.010601327
120449,0.010569596
120577,0.010555976
120705,0.010570657
120833,0.010599747
120961,0.010611956
121089,0.010613617
121217,0.010608706
121345,0.010618347
121473,0.010677097
121601,0.010774749
121729,0.010717428
121857,0.010655858
121985,0.010702127
122113,0.010763569
122241,0.010758608
122369,0.010726599
122497,0.010892759
122625,0.010696169
122753,0.010648307
122881,0.010586208
123009,0.010542606
123137,0.010971892
123265,0.010825609
123393,0.010822070
123521,0.010867519
123649,0.010777630
123777,0.010858949
123905,0.010813090
124033,0.010813889
124161,0.010813969
124289,0.010860229
124417,0.010845570
124545,0.010890260
124673,0.010718569
124801,0.010746708
124929,0.010246054
125057,0.010779498
125185,0.011052472
125313,0.011036922
125441,0.011050262
125569,0.010967711
125697,0.011023102
125825,0.011074111
125953,0.011107073
126081,0.011037422
126209,0.010975111
126337,0.011063002
126465,0.010425916
126593,0.010433374
126721,0.010597067
126849,0.010690527
126977,0.010835779
127105,0.011129833
127233,0.010832859
127361,0.010921130
127489,0.011072092
127617,0.011130062
127745,0.011244684
127873,0.011176673
128001,0.011252145
128129,0.011231064
128257,0.011188094
128385,0.011213074
128513,0.011168653
128641,0.011216534
128769,0.011195924
128897,0.011229414
129025,0.011244534
129153,0.011261334
129281,0.011259383
129409,0.011013841
129537,0.011005841
129665,0.010765498
129793,0.010895090
129921,0.011109473
130049,0.011077872
130177,0.010981662
130305,0.011121262
130433,0.010986351
130561,0.010977581
130689,0.010984092
130817,0.011390565
130945,0.011270525
131073,0.011085421
131201,0.011190064
131329,0.011515947
131457,0.011424447
131585,0.011479496
131713,0.011469147
131841,0.011504697
131969,0.011517717
132097,0.011534678
132225,0.011536857
132353,0.011554718
132481,0.011588737
132609,0.011583268
132737,0.011581068
132865,0.011603118
132993,0.011618268
133121,0.011673719
133249,0.011644148
133377,0.011653009
133505,0.011702429
133633,0.011718089
133761,0.011731750
133889,0.011743560
134017,0.011796340
134145,0.011882591
134273,0.011780120
134401,0.011830240
134529,0.011803600
134657,0.011860630
134785,0.011838651
134913,0.011852801
135041,0.011896571
135169,0.011864112
135297,0.011876301
135425,0.011898142
135553,0.011961382
135681,0.011962332
135809,0.011710719
135937,0.011401175
136065,0.011922222
136193,0.011929911
136321,0.011885332
136449,0.011837490
136577,0.011742319
136705,0.012154703
136833,0.011691559
136961,0.011744800
137089,0.012032933
137217,0.012091854
137345,0.011551127
137473,0.012243665
137601,0.011877730
137729,0.012084623
137857,0.012078194
137985,0.012194724
138113,0.012185024
138241,0.012198304
138369,0.012207994
138497,0.012215655
138625,0.012210774
138753,0.012153374
138881,0.012193124
139009,0.012245385
139137,0.012291956
139265,0.012267124
139393,0.012279586
139521,0.012306795
139649,0.012294896
139777,0.012212854
139905,0.012282516
140033,0.012269955
140161,0.012060073
140289,0.012167284
140417,0.012153293
140545,0.012412917
140673,0.012304265
140801,0.012072573
140929,0.012023143
141057,0.012048652
141185,0.012468018
141313,0.012483218
141441,0.012498678
141569,0.012499728
141697,0.012549338
141825,0.012564809
141953,0.012557958
142081,0.012707971
142209,0.012364406
142337,0.012653500
142465,0.012383207
142593,0.012478517
142721,0.012079604
142849,0.012124684
142977,0.012291716
143105,0.012605679
143233,0.012670640
143361,0.012645270
143489,0.012485278
143617,0.012698090
143745,0.012224215
143873,0.012755550
144001,0.012779001
144129,0.012833872
144257,0.012759510
144385,0.012852283
144513,0.012561348
144641,0.012059513
144769,0.012694300
144897,0.013301266
145025,0.012779981
145153,0.012905912
145281,0.012685140
145409,0.012758481
145537,0.012722400
145665,0.012902052
145793,0.012804351
145921,0.012991592
146049,0.012851132
146177,0.012778432
146305,0.012628139
146433,0.012847622
146561,0.012829401
146689,0.012871691
146817,0.012887083
146945,0.012805691
147073,0.012819891
147201,0.012673380
147329,0.012692480
147457,0.012829072
147585,0.013055484
147713,0.013081614
147841,0.013078305
147969,0.013109534
148097,0.013111455
148225,0.013117295
148353,0.013141004
148481,0.013740601
148609,0.013180676
148737,0.012836571
148865,0.013111775
148993,0.012770081
149121,0.012832981
149249,0.013184356
149377,0.012666980
149505,0.012893513
149633,0.013077425
149761,0.013098074
149889,0.013069274
150017,0.013274906
150145,0.012656649
150273,0.012889172
150401,0.013336956
150529,0.013703640
150657,0.013783432
150785,0.013863073
150913,0.014051254
151041,0.013738182
151169,0.013431028
151297,0.013515149
151425,0.013460408
151553,0.013452209
151681,0.013975883
151809,0.013555839
151937,0.013502459
152065,0.013494669
152193,0.013528729
152321,0.013531619
