n,t
161025,0.000729688
161153,0.000725838
161281,0.000800739
161409,0.000756789
161537,0.000712919
161665,0.000730589
161793,0.000735039
161921,0.000746218
162049,0.000814749
162177,0.000768360
162305,0.000717678
162433,0.000733569
162561,0.000734419
162689,0.000717419
162817,0.000778519
162945,0.000779219
163073,0.000742679
163201,0.000736728
163329,0.000740979
163457,0.000758949
163585,0.000767009
163713,0.000775119
163841,0.000723368
163969,0.000487636
164097,0.000678578
164225,0.000563177
164353,0.000587717
164481,0.000422555
164609,0.000491496
164737,0.000457626
164865,0.000599017
164993,0.000433005
165121,0.000611087
165249,0.000480456
165377,0.000679848
165505,0.000482986
165633,0.000659907
165761,0.000439986
165889,0.000812110
166017,0.000594357
166145,0.000480005
166273,0.000468066
166401,0.000431205
166529,0.000441595
166657,0.000571057
166785,0.000513796
166913,0.000533666
167041,0.000541927
167169,0.000641507
167297,0.000563597
167425,0.000554916
167553,0.000781369
167681,0.000650957
167809,0.000502246
167937,0.000488906
168065,0.000496665
168193,0.000435405
168321,0.000482906
168449,0.000640227
168577,0.000747968
168705,0.000745669
168833,0.000749059
168961,0.000790329
169089,0.000754779
169217,0.000764059
169345,0.000747429
169473,0.000751179
169601,0.000776389
169729,0.000749019
169857,0.000792529
169985,0.000801130
170113,0.000786389
170241,0.000695058
170369,0.000751699
170497,0.000753079
170625,0.000763369
170753,0.000757179
170881,0.000755369
171009,0.000754199
171137,0.000758739
171265,0.000776309
171393,0.000767418
171521,0.000437225
171649,0.000438215
171777,0.000445095
171905,0.000465465
172033,0.000439845
172161,0.000440345
172289,0.000444766
172417,0.000471185
172545,0.000453205
172673,0.000439995
172801,0.000440545
172929,0.000570456
173057,0.000771029
173185,0.000777199
173313,0.000778879
173441,0.000773039
173569,0.000773989
173697,0.000788040
173825,0.000776530
173953,0.000817089
174081,0.000633597
174209,0.000494356
174337,0.000513417
174465,0.000762899
174593,0.000447395
174721,0.000503866
174849,0.000521746
174977,0.000455656
175105,0.000530907
175233,0.001129093
175361,0.001085483
175489,0.001081553
175617,0.001231995
175745,0.000819290
175873,0.001086332
176001,0.001078722
176129,0.001080743
176257,0.001079903
176385,0.001085893
176513,0.001087333
176641,0.001090652
176769,0.001084822
176897,0.001089962
177025,0.001088912
177153,0.001088603
177281,0.000782290
177409,0.000831160
177537,0.001096423
177665,0.001091173
177793,0.001104623
177921,0.001098513
178049,0.001094933
178177,0.001091043
178305,0.001096643
178433,0.001097253
178561,0.001117594
178689,0.001170114
178817,0.000752039
178945,0.000829789
179073,0.000809500
179201,0.000790409
179329,0.000790999
179457,0.000791609
179585,0.000797250
179713,0.000793050
179841,0.000793349
179969,0.000794860
180097,0.000794580
180225,0.000795740
180353,0.000796220
180481,0.000460375
180609,0.000543607
180737,0.000517796
180865,0.000523657
180993,0.000511906
181121,0.000512786
181249,0.000484656
181377,0.000511676
181505,0.000802100
181633,0.000801919
181761,0.000834530
181889,0.000827300
182017,0.000490636
182145,0.000476945
182273,0.000507546
182401,0.000800669
182529,0.000781839
182657,0.000832590
182785,0.001127663
182913,0.001147783
183041,0.001140054
183169,0.001126564
183297,0.000816689
183425,0.001132743
183553,0.001130173
183681,0.001171354
183809,0.001141114
183937,0.001163194
184065,0.001142643
184193,0.001136774
184321,0.001160554
184449,0.001170884
184577,0.001168894
184705,0.001166644
184833,0.000887811
184961,0.000670588
185089,0.000799529
185217,0.001146363
185345,0.000845250
185473,0.000600417
185601,0.000537026
185729,0.001309276
185857,0.000879220
185985,0.000766909
186113,0.000839700
186241,0.000917801
186369,0.000825489
186497,0.000765289
186625,0.000771460
186753,0.000499156
186881,0.000550457
187009,0.000551807
187137,0.000836400
187265,0.000844390
187393,0.000522056
187521,0.000589287
187649,0.000520536
187777,0.000790809
187905,0.000568846
188033,0.000553967
188161,0.000637497
188289,0.000494205
188417,0.000554666
188545,0.000863340
188673,0.000843100
188801,0.000556937
188929,0.000482906
189057,0.000665898
189185,0.000695178
189313,0.000837460
189441,0.000836530
189569,0.000846610
189697,0.000858930
189825,0.000877470
189953,0.000838160
190081,0.000869021
190209,0.000850750
190337,0.000850670
190465,0.000859150
190593,0.000860530
190721,0.000558856
190849,0.000529896
190977,0.000570807
191105,0.000521026
191233,0.000646117
191361,0.000563857
191489,0.000685818
191617,0.000600407
191745,0.000613867
191873,0.000566056
192001,0.000557846
192129,0.000515936
192257,0.000553497
192385,0.000492295
192513,0.000491826
192641,0.000645088
192769,0.000538196
192897,0.000575526
193025,0.000492965
193153,0.000506006
193281,0.000544497
193409,0.000555657
193537,0.000623637
193665,0.000498216
193793,0.000504706
193921,0.000578497
194049,0.000498546
194177,0.000505756
194305,0.000565197
194433,0.000556387
194561,0.000570287
194689,0.000495726
194817,0.000603837
194945,0.000584147
195073,0.000546016
195201,0.000625797
195329,0.000603717
195457,0.000609717
195585,0.000509136
195713,0.000532337
195841,0.000503936
195969,0.000555107
196097,0.000580806
196225,0.000500106
196353,0.000521206
196481,0.000502006
196609,0.000584377
196737,0.000593117
196865,0.000884671
196993,0.000556987
197121,0.000596307
197249,0.000498436
197377,0.000574987
197505,0.000537796
197633,0.000591947
197761,0.000512126
197889,0.000501816
198017,0.000653237
198145,0.000598057
198273,0.000597117
198401,0.000511406
198529,0.000533876
198657,0.000898740
198785,0.000879530
