n,t
29601,1.085521700
29633,1.083801378
29665,1.086232552
29697,1.079600768
29729,1.089627839
29761,1.096089129
29793,1.090006338
29825,1.092388533
29857,1.095049270
29889,1.100978785
29921,1.113512588
29953,1.096645993
29985,1.096914629
30017,1.109608745
30049,1.107620881
30081,1.110113095
30113,1.117581163
30145,1.122440980
30177,1.123389022
30209,1.128038386
30241,1.123347008
30273,1.121669227
30305,1.132273823
30337,1.133341627
30369,1.141705203
30401,1.144679053
30433,1.137748746
30465,1.142642013
30497,1.137478101
30529,1.145417794
30561,1.149570994
30593,1.155450510
30625,1.149051376
30657,1.156594827
30689,1.151954190
30721,1.156923417
30753,1.157358354
30785,1.160468725
30817,1.162991331
30849,1.164911111
30881,1.170684116
30913,1.171769459
30945,1.171421640
30977,1.173167688
31009,1.176525372
31041,1.178064930
31073,1.180947848
31105,1.182679178
31137,1.186287444
31169,1.192673813
31201,1.198836182
31233,1.200451779
31265,1.213155936
31297,1.209368385
31329,1.206591415
31361,1.211658864
31393,1.216969975
31425,1.222916881
31457,1.218182913
31489,1.222241302
31521,1.232633970
31553,1.233727013
31585,1.232319133
31617,1.233264686
31649,1.240860748
31681,1.239673611
31713,1.235376226
31745,1.244946435
31777,1.252129463
31809,1.245499308
31841,1.250274875
31873,1.256503194
31905,1.260769286
31937,1.287800111
31969,1.262786372
32001,1.256239277
32033,1.258640123
32065,1.285089893
32097,1.285359869
32129,1.275055681
32161,1.271755535
32193,1.275766895
32225,1.280036477
32257,1.279038862
32289,1.281800671
32321,1.285735910
32353,1.282236823
32385,1.280719843
32417,1.277475208
32449,1.281211594
32481,1.286380586
32513,1.294434022
32545,1.301026874
32577,1.336968301
32609,1.318207397
32641,1.310926425
32673,1.316178717
32705,1.318572073
32737,1.323850534
32769,1.311113033
32801,1.323263917
32833,1.314151429
32865,1.316157240
32897,1.326571739
32929,1.325135250
32961,1.324238745
32993,1.322802716
33025,1.325889369
33057,1.330884676
33089,1.331522778
33121,1.329754355
33153,1.334385351
33185,1.344246544
33217,1.338815619
33249,1.343880059
33281,1.350777416
33313,1.349502357
33345,1.356531536
33377,1.354637263
33409,1.357200549
33441,1.354701761
33473,1.356387630
33505,1.361607070
33537,1.366304918
33569,1.365930319
33601,1.368594887
33633,1.374037360
33665,1.378046011
33697,1.374841225
33729,1.380017626
33761,1.386711601
33793,1.391374918
33825,1.393927716
33857,1.392661667
