n,t
108417,0.012370537
108545,0.012809022
108673,0.015059892
108801,0.012199556
108929,0.012212056
109057,0.012237316
109185,0.012294626
109313,0.012285467
109441,0.012342117
109569,0.012418888
109697,0.012332557
109825,0.012356368
109953,0.012374838
110081,0.012376518
110209,0.012427328
110337,0.012426089
110465,0.012394607
110593,0.012425258
110721,0.012462379
110849,0.012457418
110977,0.012430268
111105,0.012507729
111233,0.012558660
111361,0.012589380
111489,0.012546669
111617,0.012582790
111745,0.012584659
111873,0.012658871
112001,0.012594170
112129,0.012642270
112257,0.012631730
112385,0.012671370
112513,0.012687091
112641,0.012785521
112769,0.012748701
112897,0.012844532
113025,0.012788782
113153,0.012580340
113281,0.012816142
113409,0.012931223
113537,0.012956313
113665,0.012918993
113793,0.013028704
113921,0.012839343
114049,0.013023503
114177,0.013050734
114305,0.012943502
114433,0.013592470
114561,0.013009393
114689,0.013269276
114817,0.014015433
114945,0.013121295
115073,0.013055325
115201,0.013011814
115329,0.013121594
115457,0.013145506
115585,0.013282826
115713,0.013198275
115841,0.013133876
115969,0.013172705
116097,0.013243796
116225,0.013290336
116353,0.014820671
116481,0.014809851
116609,0.014182445
116737,0.013638730
116865,0.020969259
116993,0.014201786
117121,0.013829341
117249,0.013579629
117377,0.014262386
117505,0.014415537
117633,0.013741942
117761,0.014671779
117889,0.014299176
118017,0.014279866
118145,0.014186775
118273,0.014238086
118401,0.014345306
118529,0.014277036
118657,0.013957553
118785,0.013600059
118913,0.014055414
119041,0.014320696
119169,0.014476047
119297,0.014443017
119425,0.014555998
119553,0.014454397
119681,0.014449538
119809,0.014510598
119937,0.014586619
120065,0.014425367
120193,0.014510517
120321,0.014059454
120449,0.014075404
120577,0.014606499
120705,0.014515828
120833,0.014676919
120961,0.014671349
121089,0.014642979
121217,0.014840571
121345,0.014909221
121473,0.014730140
121601,0.013964043
121729,0.014267975
121857,0.014757121
121985,0.014748730
122113,0.014803202
122241,0.014882671
122369,0.014855092
122497,0.014865611
122625,0.014956813
122753,0.014357466
122881,0.015163725
123009,0.015063593
123137,0.014889382
123265,0.015021973
123393,0.015056174
123521,0.014991722
123649,0.014859112
123777,0.014446107
123905,0.014406588
124033,0.015008682
124161,0.014847282
124289,0.015048113
124417,0.014978132
124545,0.014769430
124673,0.014696929
124801,0.014440757
124929,0.014549099
125057,0.014597109
125185,0.014664389
125313,0.014535749
125441,0.014668569
125569,0.014725850
125697,0.014516018
125825,0.014632539
125953,0.014606849
126081,0.014561749
126209,0.014615608
126337,0.014733580
126465,0.014545829
126593,0.014521518
126721,0.014685120
126849,0.014523977
126977,0.014615930
127105,0.014905431
127233,0.014866732
127361,0.014598319
127489,0.014701069
127617,0.014539149
127745,0.014838531
127873,0.014624789
128001,0.014625859
128129,0.014508809
128257,0.014540648
128385,0.014964153
128513,0.014840230
128641,0.014972533
128769,0.015060823
128897,0.016001433
129025,0.015972472
129153,0.015734310
129281,0.015304785
129409,0.015692529
129537,0.015696560
129665,0.015678789
129793,0.015819571
129921,0.015482698
130049,0.015609308
130177,0.015802651
130305,0.015795750
130433,0.015930302
130561,0.015535558
130689,0.015865431
130817,0.015892562
130945,0.015956262
131073,0.015966172
131201,0.015440967
131329,0.015806400
131457,0.015865571
131585,0.015832060
131713,0.016158093
131841,0.015541018
131969,0.015794640
132097,0.015999532
132225,0.016038112
132353,0.016040262
132481,0.015419817
132609,0.015545688
132737,0.015935362
132865,0.015603588
132993,0.016122183
133121,0.016333186
133249,0.015947271
133377,0.016243655
133505,0.016313724
133633,0.016178434
133761,0.016050573
133889,0.016069133
134017,0.016071094
134145,0.015371646
134273,0.015726529
134401,0.015368566
134529,0.015449527
134657,0.015379686
134785,0.015391616
134913,0.015719800
135041,0.015748989
135169,0.015527148
135297,0.015586449
135425,0.016021172
135553,0.015594149
135681,0.015927161
135809,0.016088303
135937,0.015995762
136065,0.015978331
136193,0.015977362
136321,0.015941692
136449,0.016160924
136577,0.016046262
136705,0.015957323
136833,0.016117563
136961,0.016093722
137089,0.016179534
137217,0.016117843
137345,0.016202654
137473,0.016167594
137601,0.016293745
137729,0.016900560
137857,0.016064893
137985,0.016134414
138113,0.016088463
138241,0.016137523
138369,0.016162104
138497,0.016143224
138625,0.016269104
138753,0.016220584
138881,0.016282676
139009,0.016321295
139137,0.016344565
139265,0.016637188
139393,0.016393396
139521,0.016361755
139649,0.016450527
139777,0.016347146
139905,0.016486927
140033,0.016451357
140161,0.016483578
140289,0.017755739
140417,0.016708068
140545,0.016610618
140673,0.016545058
140801,0.016486586
140929,0.016706689
141057,0.020757088
141185,0.016472197
141313,0.016423236
141441,0.017092093
141569,0.016532558
141697,0.016530918
141825,0.016756759
141953,0.018418426
142081,0.017161574
142209,0.016771460
142337,0.016769260
142465,0.016666358
142593,0.016718789
142721,0.016728929
142849,0.016799730
142977,0.016779500
143105,0.016762669
143233,0.016842300
143361,0.016835761
143489,0.016820500
143617,0.017061272
143745,0.017030272
143873,0.017099192
144001,0.017004192
144129,0.017038243
144257,0.017004172
144385,0.017007442
144513,0.016968901
144641,0.016944511
144769,0.016943971
144897,0.016960581
145025,0.016995522
145153,0.016981272
145281,0.017044782
145409,0.017013112
145537,0.017227735
145665,0.017218174
145793,0.017239534
145921,0.017162532
146049,0.017263194
146177,0.017164103
146305,0.017284395
146433,0.017253465
146561,0.017296134
146689,0.017382435
146817,0.017424965
146945,0.017456056
147073,0.017412016
147201,0.019960760
147329,0.024862517
147457,0.017628848
147585,0.017771570
147713,0.017929681
147841,0.017742800
147969,0.017933641
148097,0.018162873
148225,0.018234814
148353,0.017933101
148481,0.017828850
148609,0.017861920
148737,0.017827220
148865,0.017980771
148993,0.017956061
149121,0.017880631
149249,0.017995811
149377,0.018046492
149505,0.017975021
149633,0.017911241
149761,0.017982561
149889,0.017967981
