n,t
146049,0.013036767
146177,0.012772383
146305,0.012786404
146433,0.013036366
146561,0.013168009
146689,0.013096777
146817,0.013029537
146945,0.012814793
147073,0.013140788
147201,0.012828034
147329,0.012828335
147457,0.013013147
147585,0.013263778
147713,0.013080137
147841,0.013196998
147969,0.012891425
148097,0.013282859
148225,0.013241058
148353,0.013350469
148481,0.013094517
148609,0.013052837
148737,0.016790659
148865,0.012760444
148993,0.012916395
149121,0.013155818
149249,0.013116308
149377,0.012766723
149505,0.013259429
149633,0.012982205
149761,0.012622052
149889,0.013153487
150017,0.013409101
150145,0.013304540
150273,0.012896295
150401,0.013246539
150529,0.013438181
150657,0.013045497
150785,0.013655173
150913,0.013510772
151041,0.013610013
151169,0.013173147
151297,0.012802365
151425,0.013226268
151553,0.013573182
151681,0.012858664
151809,0.013353580
151937,0.013375329
152065,0.013384691
152193,0.013720835
152321,0.013469691
152449,0.013784555
152577,0.013376600
152705,0.013322500
152833,0.013035757
152961,0.013245668
153089,0.013530202
153217,0.013802705
153345,0.014065968
153473,0.014140229
153601,0.014058858
153729,0.014161590
153857,0.014212970
153985,0.013973286
154113,0.014047218
154241,0.014201239
154369,0.014010737
154497,0.015202371
154625,0.014938687
154753,0.013697374
154881,0.013794305
155009,0.013557922
155137,0.013424361
155265,0.014011927
155393,0.013944217
155521,0.014243700
155649,0.013384680
155777,0.013870767
155905,0.013939026
156033,0.013958657
156161,0.013698685
156289,0.013497111
156417,0.013793825
156545,0.014096878
156673,0.013529842
156801,0.014302120
156929,0.014180009
157057,0.013520103
157185,0.014166229
157313,0.013786476
157441,0.013681093
157569,0.014500492
157697,0.014030738
157825,0.014459822
157953,0.014400493
158081,0.013711724
158209,0.014261420
158337,0.014704786
158465,0.014315220
158593,0.014557624
158721,0.013580493
158849,0.014213549
158977,0.014040118
159105,0.013934516
159233,0.014266430
159361,0.013925206
159489,0.014094018
159617,0.013638904
159745,0.014659275
159873,0.014314570
160001,0.014209820
160129,0.013927016
160257,0.014060608
160385,0.014003148
160513,0.014494162
160641,0.014627884
160769,0.014121379
160897,0.013845296
161025,0.014185620
161153,0.014713905
161281,0.015022929
161409,0.014568713
161537,0.014083117
161665,0.013873186
161793,0.013998577
161921,0.014264591
162049,0.014277701
162177,0.014275110
162305,0.014387722
162433,0.014072418
162561,0.014009217
162689,0.014433342
162817,0.014303820
162945,0.014607875
163073,0.014194770
163201,0.014652594
163329,0.014565614
163457,0.014751425
163585,0.014853417
163713,0.014271091
163841,0.014286910
163969,0.014267201
164097,0.014881918
164225,0.014649934
164353,0.014314311
164481,0.014519893
164609,0.014500402
164737,0.014701785
164865,0.014722245
164993,0.014620464
165121,0.014358731
165249,0.014682914
165377,0.015146200
165505,0.014940778
165633,0.015123919
165761,0.015040969
165889,0.015132310
166017,0.015584745
166145,0.014397202
166273,0.015011359
166401,0.015567875
166529,0.015318713
166657,0.014811856
166785,0.015040878
166913,0.015116350
167041,0.015075280
167169,0.014830536
167297,0.015608486
167425,0.015361003
167553,0.015510324
167681,0.014989129
167809,0.015152800
167937,0.015559065
168065,0.014683485
168193,0.015089189
168321,0.015312702
168449,0.015569236
168577,0.015038459
168705,0.014582794
168833,0.015290702
168961,0.015208211
169089,0.015229392
169217,0.014852167
169345,0.015497374
169473,0.015851539
169601,0.015483915
169729,0.015716976
169857,0.015464763
169985,0.015336323
170113,0.014593254
170241,0.015429143
170369,0.015645756
170497,0.015468983
170625,0.015113250
170753,0.015865479
170881,0.014896278
171009,0.015284471
171137,0.015754577
171265,0.014882907
171393,0.015289252
171521,0.014942648
171649,0.014616484
171777,0.015590175
171905,0.015562325
172033,0.015269682
172161,0.015551984
172289,0.015471245
172417,0.015033769
172545,0.016014319
172673,0.015990240
172801,0.015862439
172929,0.015426473
173057,0.015227941
173185,0.015651126
173313,0.015018558
173441,0.015536755
173569,0.019465139
173697,0.015426153
173825,0.015507143
173953,0.015080450
174081,0.015039988
174209,0.015231571
174337,0.015005719
174465,0.015278452
174593,0.015399932
174721,0.015442934
174849,0.015299252
174977,0.014916818
175105,0.015955990
175233,0.016198562
175361,0.015085819
175489,0.015233292
175617,0.015164201
175745,0.014827826
175873,0.015351753
176001,0.015317382
176129,0.015190130
176257,0.014968259
176385,0.015367703
176513,0.015468144
176641,0.015402992
176769,0.015502755
176897,0.015506094
177025,0.015732547
177153,0.015722507
177281,0.015812838
177409,0.015305181
177537,0.015167441
177665,0.015269112
177793,0.015526524
177921,0.015433174
178049,0.015436444
178177,0.015797547
178305,0.015787158
178433,0.015461084
178561,0.015616275
178689,0.015586826
178817,0.015546295
178945,0.015829418
179073,0.015334822
179201,0.015951420
179329,0.016529286
179457,0.015713636
179585,0.015590835
179713,0.015842088
179841,0.015400023
179969,0.015977209
180097,0.015491445
180225,0.015760786
180353,0.015494494
180481,0.015536565
180609,0.015834698
180737,0.015656616
180865,0.015968259
180993,0.015898979
181121,0.015732856
181249,0.016024510
181377,0.015722217
181505,0.015732146
181633,0.015900838
181761,0.015924769
181889,0.016423445
182017,0.015614355
182145,0.015870748
182273,0.015863338
182401,0.016571107
182529,0.016317643
182657,0.015874429
182785,0.016178542
182913,0.016017040
183041,0.015848488
183169,0.016280723
183297,0.016059031
183425,0.016170511
183553,0.015895059
183681,0.016214272
183809,0.016034610
183937,0.015747956
184065,0.015553345
184193,0.015632695
184321,0.015754697
184449,0.016009840
184577,0.015885708
184705,0.016501235
184833,0.017021601
184961,0.017084833
185089,0.016717198
185217,0.016560945
185345,0.017175273
185473,0.017087572
185601,0.017032551
185729,0.017327564
185857,0.017197162
185985,0.017161793
186113,0.016503896
186241,0.016856339
186369,0.016991790
186497,0.017070782
186625,0.017242204
186753,0.016257553
186881,0.015990010
187009,0.016332243
187137,0.016037070
187265,0.016498205
187393,0.016610327
187521,0.016268313
187649,0.017000251
187777,0.017140283
187905,0.020739733
188033,0.017070161
188161,0.017426566
188289,0.016993211
188417,0.017038362
188545,0.016768458
188673,0.017038162
188801,0.016939041
188929,0.017076272
189057,0.017059451
189185,0.016674257
189313,0.016308914
189441,0.017220964
189569,0.017160732
189697,0.017027571
189825,0.016640397
189953,0.016445755
190081,0.017304834
190209,0.016705587
190337,0.016819639
190465,0.016429165
190593,0.016851358
190721,0.017291245
190849,0.016854770
190977,0.016660968
191105,0.016722817
191233,0.017079601
191361,0.017141683
191489,0.016489915
191617,0.016685157
191745,0.017016011
191873,0.016995941
192001,0.017316185
192129,0.017482836
192257,0.017248043
192385,0.016877660
192513,0.017720629
192641,0.016988331
192769,0.016958840
192897,0.017313184
193025,0.016867660
193153,0.017828471
193281,0.017979842
193409,0.017851020
193537,0.016956201
193665,0.017662849
193793,0.017969182
193921,0.016966441
194049,0.017632727
194177,0.017490437
194305,0.017703109
194433,0.017278414
194561,0.017034611
194689,0.017488656
194817,0.017469636
194945,0.018141764
195073,0.018260055
195201,0.018155755
195329,0.018047192
195457,0.017870280
195585,0.018149254
195713,0.018424998
195841,0.018336207
195969,0.018420297
196097,0.018417297
196225,0.018398567
196353,0.018634050
196481,0.018444768
196609,0.018326806
196737,0.018456907
196865,0.018595799
196993,0.018703511
197121,0.018496329
197249,0.018361647
197377,0.018123624
197505,0.018272404
197633,0.018217965
197761,0.018497128
197889,0.018998854
198017,0.018676510
198145,0.018810001
198273,0.018115223
198401,0.018246895
198529,0.018156164
198657,0.017786490
198785,0.017861271
